id,title,repo,suggested_files,context_summary,acceptance_hints,blocker_reason
T-P08-007,Community module backlog only,guardiao-familia-api,guardiao-familia-api/src/families;guardiao-familia-api/src/family-messages;guardiao-familia-api/src/family-access,"**Objetivo:** Community module backlog only **Épico:** E-P08 Família, mensagens e acesso · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 8** · Repo `guardiao-familia-api` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P07-003,Animação unlock conquista,guardiao-familia-child,guardiao-familia-child/src/gamification;guardiao-familia-child/app/(tabs);guardiao-familia-child/components/achievements,"**Objetivo:** Animação unlock conquista **Épico:** E-P07 Gamificação e engajamento child · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 9** · Repo `guardiao-familia-child` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P07-005,Testes regressão gamification,guardiao-familia-child,guardiao-familia-child/src/gamification;guardiao-familia-child/app/(tabs);guardiao-familia-child/components/achievements;guardiao-familia-child/test;guardiao-familia-child/tests;guardiao-familia-child/__tests__;guardiao-familia-child/e2e,"**Objetivo:** Testes regressão gamification **Épico:** E-P07 Gamificação e engajamento child · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 9** · Repo `guardiao-familia-child` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.",Cobertura reproduzível em CI; documentar comando de execução.,
T-P09-013,Parent: Mapbox style tokens produção,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/src/location;guardiao-familia-parent/src/maps;guardiao-familia-parent/services/location;guardiao-familia-parent/src/auth,"**Objetivo:** Parent: Mapbox style tokens produção **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-014,Parent: Safe area insets iPhone notch,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map,"**Objetivo:** Parent: Safe area insets iPhone notch **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-015,Parent: Tablet layout responsivo,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map,"**Objetivo:** Parent: Tablet layout responsivo **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-016,Parent: Biometria login Face ID,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/src/auth;guardiao-familia-parent/services/auth;guardiao-familia-parent/contexts/AuthContext,"**Objetivo:** Parent: Biometria login Face ID **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-017,Parent: Biometria login fingerprint Android,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/src/auth;guardiao-familia-parent/services/auth;guardiao-familia-parent/contexts/AuthContext;guardiao-familia-parent/android,"**Objetivo:** Parent: Biometria login fingerprint Android **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.",Validar em emulador/dispositivo Android; data safety se stores.,
T-P09-018,Parent: Share sheet convite família,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map,"**Objetivo:** Parent: Share sheet convite família **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-019,Parent: Push permission prompt timing,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/src/notifications;guardiao-familia-parent/src/devices;guardiao-familia-parent/services/push,"**Objetivo:** Parent: Push permission prompt timing **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-020,Parent: Settings toggles notificações por tipo,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/src/notifications;guardiao-familia-parent/src/devices;guardiao-familia-parent/services/push,"**Objetivo:** Parent: Settings toggles notificações por tipo **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-021,Parent: SOS histórico filtros data,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/src/sos;guardiao-familia-parent/src/escalation;guardiao-familia-parent/components/sos,"**Objetivo:** Parent: SOS histórico filtros data **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-022,Parent: Geofence list empty state UX,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/src/geofences;guardiao-familia-parent/components/geofence,"**Objetivo:** Parent: Geofence list empty state UX **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-023,Parent: Loading skeleton mapa,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/src/location;guardiao-familia-parent/src/maps;guardiao-familia-parent/services/location,"**Objetivo:** Parent: Loading skeleton mapa **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-024,Parent: Error boundary tela mapa,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/src/location;guardiao-familia-parent/src/maps;guardiao-familia-parent/services/location,"**Objetivo:** Parent: Error boundary tela mapa **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-025,Parent: Offline banner sem rede,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map,"**Objetivo:** Parent: Offline banner sem rede **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-026,Parent: Analytics screen view mapa,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/src/location;guardiao-familia-parent/src/maps;guardiao-familia-parent/services/location,"**Objetivo:** Parent: Analytics screen view mapa **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
T-P09-027,Parent: Crash reporting Sentry parent,guardiao-familia-parent,guardiao-familia-parent/app/(tabs)/map;guardiao-familia-parent/app/(tabs)/reports;guardiao-familia-parent/src/ai;guardiao-familia-parent/components/map;guardiao-familia-parent/src/monitoring;guardiao-familia-parent/sentry.config.js;guardiao-familia-parent/.github/workflows,"**Objetivo:** Parent: Crash reporting Sentry parent **Épico:** E-P09 App parent — mapa, relatórios, IA · **Trilha:** produto · **OKR O3** — Experiência familiar: auth, tempo de tela, gamificação e engajamento. **Sprint 10** · Repo `guardiao-familia-parent` · Baseline `todo` **Refinamento:** Feature E2E — alterações em API e/ou apps conforme repo.","PR com estrategia, arquivos alterados e duvidas (template 10-agents).",
